sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
779,643,1819,16166,-105,-144,35
780,1197,990,16355,-331,-188,13
781,751,668,16441,-186,-163,41
782,152,1445,16160,0,-108,45
783,721,1803,16078,-133,-131,5
784,1216,924,16433,-351,-152,11
785,747,654,16428,-199,-144,49
786,130,1540,16129,27,-109,40
787,720,1711,16120,-138,-110,19
788,1283,900,16438,-345,-149,33
789,683,598,16388,-173,-150,53
790,172,1630,16079,51,-122,29
791,655,1716,16125,-170,-144,23
792,1185,814,16427,-351,-162,13
793,698,711,16431,-196,-133,49
794,201,1672,16104,4,-120,39
795,796,1761,16152,-173,-160,-10
796,1141,743,16466,-353,-165,16
797,610,769,16327,-149,-122,83
798,307,1619,16187,-24,-107,32
799,842,1707,16102,-196,-159,-11
800,1127,694,16452,-342,-165,32
801,518,828,16338,-150,-101,60
802,320,1649,16104,-2,-114,34
803,936,1611,16257,-220,-156,6
804,1207,757,16374,-322,-177,24
805,455,859,16323,-95,-124,63
806,187,1783,16064,-11,-92,54
807,1030,1483,16223,-250,-157,27
808,1154,670,16481,-327,-183,18
809,476,897,16305,-93,-123,59
810,234,1819,16091,2,-111,50
811,970,1499,16206,-249,-144,7
812,1249,627,16498,-324,-169,19
813,459,950,16299,-83,-111,69
814,319,1808,16079,4,-119,27
815,899,1468,16205,-267,-168,-2
816,1082,586,16467,-322,-173,27
817,420,963,16347,-76,-124,69
818,360,1802,16070,-15,-105,37
819,1055,1423,16261,-255,-156,11
820,1011,564,16464,-307,-184,18
821,404,1036,16221,-52,-120,62
822,482,1778,16172,-52,-115,52
823,1118,1346,16277,-289,-142,-4
824,991,616,16463,-283,-145,30
825,230,1138,16197,-47,-124,65
826,485,1833,16019,-44,-114,33
827,1172,1225,16358,-287,-162,-11
828,1008,590,16459,-268,-172,9
829,253,1254,16236,-28,-119,63
830,399,1842,16040,-69,-134,27
831,1249,1173,16315,-325,-178,-25
832,981,537,16507,-277,-176,28
833,288,1305,16217,1,-117,79
834,442,1820,16053,-71,-133,34
835,1137,1170,16328,-311,-156,13
836,1009,540,16488,-237,-123,26
837,241,1371,16214,-6,-110,47
838,568,1882,16081,-88,-151,36
839,1114,1052,16345,-296,-170,-1
840,816,528,16459,-237,-141,23
841,275,1315,16261,15,-101,61
842,603,1913,16062,-106,-136,54
843,1195,982,16373,-356,-172,12
844,712,595,16444,-232,-151,31
845,181,1363,16205,8,-98,45
846,739,1858,16140,-103,-136,29
847,1218,983,16354,-338,-161,23
848,751,662,16463,-196,-134,46
849,150,1474,16139,-2,-107,45
850,732,1679,16148,-143,-111,12
851,1242,901,16446,-340,-149,-6
852,711,724,16375,-194,-137,36
853,150,1549,16156,14,-138,34
854,682,1668,16114,-169,-160,-4
855,1296,844,16407,-338,-159,8
856,657,710,16420,-128,-153,73
857,230,1689,16030,34,-123,56
858,738,1645,16140,-163,-147,-9
859,1191,749,16445,-330,-158,18
860,664,766,16360,-136,-122,65
861,220,1707,16114,32,-106,53
862,849,1722,16076,-199,-137,0
863,1134,697,16464,-348,-195,8
864,545,776,16350,-120,-159,44
865,334,1667,16139,-9,-100,30
866,923,1682,16132,-205,-135,-8
867,1151,707,16509,-344,-163,21
868,452,901,16310,-117,-112,62
869,259,1732,16104,-15,-87,66
870,1016,1514,16235,-240,-157,4
871,1160,699,16451,-308,-168,18
872,451,938,16354,-91,-93,59
873,219,1785,16080,7,-115,37
874,1011,1422,16204,-241,-170,-2
875,1145,631,16481,-343,-147,24
876,390,998,16279,-81,-118,66
877,271,1866,16075,-9,-107,47
878,956,1368,16243,-272,-161,-2
879,1124,534,16491,-319,-160,16
880,391,1075,16311,-44,-117,68
881,374,1890,16001,-6,-94,30
882,1026,1300,16228,-252,-162,11
883,999,495,16498,-294,-172,31
884,379,1110,16231,-39,-123,40
885,391,1918,16094,-54,-116,35
886,1120,1321,16229,-297,-195,13
887,1001,585,16453,-270,-173,13
888,306,1135,16243,-53,-95,59
889,554,1868,16085,-36,-119,34
890,1161,1289,16278,-266,-191,5
891,1003,643,16436,-265,-175,40
892,248,1196,16230,-39,-119,71
893,437,1808,16093,-57,-102,43
894,1183,1190,16352,-325,-161,10
895,925,638,16399,-236,-162,27
896,197,1316,16228,-22,-124,54
897,448,1792,16100,-98,-133,25
898,1204,1111,16335,-316,-164,5
899,945,530,16465,-235,-150,57
900,264,1437,16145,11,-120,61
901,544,1840,16101,-118,-116,17
902,1121,976,16341,-334,-164,5
903,897,572,16448,-217,-147,53
904,244,1458,16242,15,-97,48
905,581,1854,16053,-114,-127,-5
906,1135,924,16409,-320,-192,-7
907,701,628,16442,-227,-137,49
908,253,1425,16143,20,-107,50
909,750,1881,16117,-98,-119,-3
910,1194,867,16364,-351,-150,5
911,661,642,16434,-185,-148,70
912,150,1504,16170,-2,-110,45
913,863,1741,16182,-151,-150,35
914,1244,924,16430,-316,-172,4
915,684,778,16376,-165,-130,32
916,175,1601,16119,2,-99,68
917,766,1632,16177,-169,-152,20
918,1282,863,16417,-306,-154,19
919,608,807,16352,-152,-128,52
920,195,1697,16113,3,-133,42
921,739,1559,16187,-194,-150,-3
922,1200,710,16401,-334,-145,16
923,621,825,16363,-111,-114,75
924,211,1745,16070,6,-112,35
925,881,1612,16176,-225,-151,-24
926,1121,610,16443,-364,-169,8
927,527,847,16302,-88,-108,25
928,325,1788,16186,15,-98,41
929,965,1631,16133,-244,-162,0
930,1131,577,16512,-345,-193,12
931,402,830,16299,-104,-96,45
932,306,1773,16082,20,-105,36
933,1036,1544,16255,-237,-149,8
934,1125,650,16395,-333,-183,10
935,377,895,16328,-108,-164,61
936,259,1828,16078,-28,-89,61
937,1113,1479,16218,-257,-148,-14
938,1071,663,16471,-304,-177,12
939,403,1017,16296,-83,-117,71
940,271,1785,16063,-30,-123,13
941,1003,1342,16271,-270,-161,-10
942,1110,610,16488,-294,-150,39
943,349,1090,16275,-41,-126,60
944,376,1793,16090,-42,-125,32
945,1032,1295,16305,-259,-173,-7
946,1011,524,16477,-288,-172,21
947,394,1221,16304,-34,-121,55
948,460,1870,16042,-28,-92,31
949,1117,1223,16351,-288,-151,-19
950,914,525,16459,-284,-173,25
951,303,1234,16190,-46,-124,62
952,574,1879,16159,-90,-130,32
953,1169,1142,16276,-318,-160,7
954,890,556,16474,-262,-161,29
955,192,1284,16167,-7,-126,60
956,548,1899,16076,-26,-146,16
957,1252,1181,16405,-338,-175,-2
958,927,538,16459,-256,-167,39
959,172,1347,16211,14,-121,71
960,502,1826,16082,-94,-142,27
961,1268,1096,16337,-330,-185,-4
962,861,580,16491,-226,-156,37
963,240,1382,16178,-5,-129,39
964,564,1762,16130,-102,-139,3
965,1176,978,16383,-329,-151,10
966,859,652,16437,-211,-140,59
967,203,1492,16143,22,-127,59
968,651,1768,16115,-140,-135,16
969,1125,853,16434,-322,-183,22
970,706,671,16410,-200,-150,74
971,291,1498,16189,1,-119,62
972,743,1775,16128,-158,-121,22
973,1187,788,16468,-360,-179,24
974,629,725,16360,-156,-129,53
975,225,1536,16093,8,-113,59
976,883,1768,16245,-168,-161,8
977,1210,794,16399,-356,-177,23
978,613,752,16385,-172,-137,72
979,125,1674,16098,16,-116,47
980,855,1684,16136,-168,-173,-1
981,1237,802,16478,-350,-165,14
982,593,758,16383,-126,-137,54
983,190,1693,16106,39,-133,37
984,798,1616,16175,-218,-178,-9
985,1269,772,16434,-363,-156,15
986,582,807,16412,-126,-114,72
987,208,1707,16123,25,-103,64
988,806,1581,16216,-209,-160,11
989,1156,691,16478,-358,-146,24
990,556,884,16352,-129,-94,52
991,269,1693,16109,19,-131,38
992,954,1611,16107,-189,-198,13
993,1127,587,16452,-321,-171,20
994,442,921,16315,-111,-132,70
995,412,1750,16138,-19,-119,50
996,1039,1506,16205,-238,-164,-2
997,1139,643,16477,-324,-173,24
998,332,1014,16271,-90,-105,89
999,318,1797,16045,-32,-117,41
1000,1141,1368,16332,-257,-163,-15
1001,1069,638,16435,-305,-162,20
1002,337,1067,16270,-58,-113,59
1003,284,1855,16057,-17,-124,47
1004,1093,1293,16294,-300,-169,17
1005,1068,521,16574,-293,-175,33
1006,350,1124,16229,-22,-127,70
1007,377,1870,16091,-52,-100,47
1008,1022,1276,16285,-308,-152,-3
1009,1071,492,16481,-304,-173,28
1010,355,1217,16282,-25,-110,50
1011,447,1842,16035,-60,-117,29
1012,1089,1210,16336,-309,-177,6
1013,891,536,16481,-283,-157,43
1014,318,1218,16208,-7,-95,59
1015,525,1882,16131,-64,-121,52
1016,1148,1152,16280,-322,-170,14
1017,860,589,16419,-257,-162,40
1018,231,1230,16200,-15,-115,42
1019,657,1853,16099,-76,-113,31
1020,1226,1103,16332,-325,-158,31
1021,867,603,16442,-217,-158,54
1022,152,1394,16160,2,-130,84
1023,588,1796,16072,-89,-155,45
1024,1290,1018,16399,-328,-176,4
1025,799,598,16421,-200,-163,41
1026,213,1486,16174,-22,-117,31
1027,621,1761,16045,-144,-133,7
1028,1265,961,16400,-340,-181,5
1029,766,654,16463,-203,-150,57
1030,186,1585,16033,32,-116,65
1031,712,1815,16100,-151,-150,6
1032,1132,828,16439,-364,-172,16
1033,774,634,16407,-178,-136,55
1034,291,1623,16187,58,-121,58
1035,768,1802,16062,-148,-160,8
1036,1162,759,16478,-363,-161,11
1037,536,706,16404,-160,-105,73
1038,247,1541,16130,6,-107,55
1039,860,1790,16185,-175,-162,17
1040,1196,797,16409,-341,-204,13
1041,526,775,16366,-138,-156,43
1042,210,1607,16109,10,-118,54
1043,943,1588,16181,-185,-148,10
1044,1179,833,16462,-337,-167,21
1045,575,813,16388,-162,-116,58
1046,181,1734,16091,3,-114,63
1047,906,1459,16184,-245,-169,16
1048,1255,702,16436,-337,-149,37
1049,472,948,16262,-100,-106,76
1050,231,1844,16099,-23,-113,39
1051,845,1473,16213,-229,-168,-10
1052,1164,541,16501,-336,-172,23
1053,497,971,16372,-86,-113,64
1054,308,1868,16006,-18,-101,40
1055,964,1476,16220,-258,-169,-4
1056,1074,542,16513,-329,-172,15
1057,445,975,16294,-52,-93,72
1058,381,1907,16100,4,-120,34
1059,1059,1468,16206,-280,-155,-7
1060,1024,564,16524,-318,-163,19
1061,265,986,16268,-56,-110,73
1062,452,1835,16008,-34,-109,45
1063,1140,1397,16308,-273,-167,-12
1064,1015,617,16454,-294,-168,5
1065,267,1086,16262,-60,-103,69
1066,387,1833,16090,-12,-111,42
1067,1193,1266,16300,-271,-179,-10
1068,1009,644,16441,-281,-175,8
1069,293,1226,16238,-59,-120,65
1070,390,1803,16058,-77,-128,45
1071,1128,1190,16349,-299,-173,3
1072,1027,577,16470,-270,-158,28
1073,245,1315,16246,-39,-101,47
1074,489,1852,16117,-97,-114,28
1075,1088,1046,16333,-314,-166,4
1076,902,540,16433,-220,-162,36
1077,294,1406,16240,29,-137,59
1078,583,1917,16032,-88,-125,15
1079,1181,977,16403,-326,-168,9
1080,756,598,16461,-212,-147,36
1081,222,1353,16202,20,-117,59
1082,721,1919,16159,-102,-125,13
1083,1253,950,16336,-343,-146,-10
1084,712,585,16495,-231,-142,41
1085,117,1439,16173,-1,-116,60
1086,724,1828,16114,-118,-146,29
1087,1233,964,16439,-343,-185,11
1088,710,624,16422,-199,-155,34
1089,132,1570,16156,21,-102,43
1090,672,1706,16141,-157,-125,3
1091,1261,898,16397,-333,-176,11
1092,653,739,16396,-202,-155,34
1093,252,1651,16076,-6,-119,38
1094,714,1612,16189,-198,-128,10
1095,1124,775,16472,-346,-155,-7
1096,677,815,16375,-157,-134,41
1097,240,1643,16135,13,-105,50
1098,842,1661,16116,-188,-137,16
1099,1139,703,16405,-324,-164,22
1100,553,810,16384,-132,-127,61
1101,325,1698,16172,11,-126,55
1102,937,1674,16188,-227,-167,7
1103,1154,655,16524,-357,-193,6
1104,423,839,16318,-96,-144,53
1105,244,1811,16086,18,-101,57
1106,1008,1541,16250,-255,-165,33
1107,1171,635,16413,-338,-188,25
1108,442,915,16305,-96,-99,64
1109,244,1813,16078,20,-105,58
1110,1058,1431,16241,-243,-167,15
1111,1195,691,16491,-324,-168,30
1112,402,931,16300,-84,-131,65
1113,278,1772,16114,-27,-109,23
1114,957,1359,16288,-247,-167,20
1115,1115,607,16446,-296,-137,28
1116,377,1090,16273,-66,-100,57
1117,336,1795,16021,-49,-116,31
1118,1027,1312,16304,-258,-164,-3
1119,1019,580,16518,-276,-169,31
1120,383,1186,16244,-53,-107,60
1121,447,1852,16131,-42,-115,44
1122,1122,1220,16286,-287,-156,16
1123,915,593,16439,-274,-171,19
1124,283,1238,16182,-1,-137,55
1125,553,1918,16097,-55,-124,54
1126,1205,1187,16355,-326,-171,11
1127,943,526,16454,-257,-160,27
1128,165,1285,16166,-20,-116,61
1129,538,1872,16069,-61,-108,47
1130,1249,1129,16372,-308,-156,26
1131,915,524,16431,-216,-163,35
1132,180,1406,16256,3,-129,37
1133,501,1788,16068,-108,-125,32
1134,1244,1035,16325,-330,-167,20
1135,866,583,16516,-230,-149,43
1136,193,1456,16188,29,-127,46
1137,547,1773,16098,-110,-129,31
1138,1132,1021,16322,-315,-174,35
1139,789,614,16428,-222,-147,51
1140,196,1398,16276,1,-110,32
1141,660,1814,16060,-101,-138,18
1142,1156,878,16399,-344,-157,23
1143,636,762,16363,-191,-133,48
1144,290,1474,16141,-26,-114,41
1145,833,1753,16168,-151,-142,-21
1146,1237,835,16447,-332,-146,3
1147,584,786,16376,-151,-145,83
1148,207,1577,16133,8,-126,62
1149,894,1620,16233,-180,-140,9
1150,1219,792,16430,-332,-159,23
1151,616,761,16408,-147,-122,69
1152,108,1690,16091,10,-117,61
1153,839,1554,16178,-209,-152,17
1154,1268,715,16494,-343,-146,17
1155,569,778,16321,-89,-134,46
1156,217,1819,16130,16,-127,58
1157,829,1561,16228,-242,-172,13
1158,1211,653,16439,-347,-171,19
1159,557,808,16379,-116,-129,59
1160,259,1773,16045,12,-111,55
1161,877,1588,16193,-230,-147,10
1162,1079,602,16469,-361,-175,15
1163,468,896,16337,-118,-124,57
1164,340,1762,16147,-12,-104,33
1165,992,1578,16165,-248,-154,29
1166,1090,592,16518,-326,-170,24
1167,369,945,16283,-74,-116,68
1168,441,1849,16075,-19,-125,43
1169,1133,1410,16298,-269,-150,-5
1170,1120,658,16429,-324,-157,43
1171,279,968,16274,-89,-125,80
1172,317,1795,16077,-13,-114,46
1173,1162,1325,16330,-265,-154,6
1174,1024,644,16459,-290,-169,31
1175,293,1133,16309,-36,-129,48
1176,349,1795,16054,-50,-128,30
1177,1099,1248,16340,-290,-171,8
1178,1053,538,16531,-284,-161,21
1179,313,1196,16214,-39,-116,39
1180,433,1868,16128,-49,-101,30
1181,1037,1188,16344,-311,-156,8
1182,953,490,16478,-279,-168,32
1183,312,1208,16313,-9,-99,65
1184,472,1929,15997,-78,-104,38
1185,1108,1142,16353,-337,-166,4
1186,842,557,16456,-264,-169,37
1187,319,1264,16198,0,-88,59
1188,627,1897,16153,-64,-122,31
1189,1160,1137,16280,-337,-167,-2
1190,811,578,16493,-253,-152,22
1191,217,1293,16232,-13,-109,48
1192,655,1809,16101,-98,-131,35
1193,1261,1130,16389,-326,-156,-3
1194,828,669,16442,-213,-151,36
1195,201,1398,16200,0,-100,57
1196,601,1710,16146,-102,-131,32
1197,1320,1052,16410,-312,-177,-11
1198,751,717,16449,-202,-156,39
1199,178,1531,16150,-19,-117,71
1200,587,1687,16132,-149,-140,21
1201,1146,824,16451,-330,-146,24
1202,760,680,16415,-169,-141,62
1203,226,1601,16076,17,-114,41
1204,732,1777,16097,-136,-128,18
1205,1159,769,16390,-345,-155,19
1206,675,722,16372,-130,-117,38
1207,282,1648,16180,41,-97,46
1208,830,1760,16073,-174,-156,-12
1209,1189,700,16462,-353,-198,11
1210,537,726,16370,-140,-131,54
1211,239,1587,16122,11,-108,56
1212,932,1694,16217,-188,-140,17
1213,1140,723,16408,-376,-148,42
1214,490,730,16385,-146,-145,41
1215,142,1741,16084,35,-125,45
1216,974,1619,16132,-214,-161,4
1217,1263,757,16453,-337,-192,-12
1218,556,806,16386,-133,-137,60
1219,214,1721,16091,7,-92,66
1220,873,1512,16236,-231,-155,2
1221,1220,715,16414,-302,-159,25
1222,461,887,16343,-103,-123,66
1223,285,1734,16118,-22,-131,39
1224,899,1434,16248,-229,-148,-3
1225,1110,664,16449,-309,-166,37
1226,500,1002,16327,-66,-117,74
1227,329,1802,16110,-26,-111,39
1228,1054,1406,16245,-253,-180,-7
1229,1038,539,16473,-309,-157,12
1230,363,1047,16254,-66,-103,55
1231,392,1805,16096,-22,-109,29
1232,1089,1389,16219,-283,-162,-6
1233,1062,555,16521,-307,-165,15
1234,255,1102,16251,-34,-103,61
1235,439,1868,16016,-9,-105,36
1236,1204,1296,16353,-317,-159,5
1237,1036,575,16443,-295,-164,31
1238,251,1089,16259,-33,-140,78
1239,326,1841,16028,-40,-113,25
1240,1204,1270,16289,-300,-170,-12
1241,1004,557,16497,-284,-133,32
1242,278,1220,16188,-47,-114,74
1243,479,1789,16135,-55,-116,16
1244,1081,1260,16280,-303,-174,1
1245,997,547,16510,-274,-172,36
1246,267,1216,16280,3,-102,69
1247,476,1812,16069,-87,-116,47
1248,1075,1104,16286,-312,-189,8
1249,854,579,16438,-245,-166,42
1250,309,1305,16233,-5,-113,76
1251,566,1819,16127,-101,-128,22
1252,1218,1056,16353,-333,-149,-18
1253,770,679,16385,-238,-126,57
1254,212,1335,16184,-17,-107,56
1255,728,1776,16144,-114,-110,36
1256,1199,946,16390,-338,-176,24
1257,741,645,16444,-193,-161,41
1258,135,1487,16136,15,-130,40
1259,675,1776,16114,-148,-135,12
1260,1297,897,16491,-343,-159,-4
1261,739,617,16386,-195,-152,50
1262,175,1546,16106,25,-126,68
1263,664,1714,16134,-165,-148,35
1264,1263,870,16438,-351,-156,13
1265,701,676,16460,-184,-148,53
1266,191,1653,16033,18,-130,61
1267,705,1709,16161,-165,-147,25
1268,1159,777,16477,-358,-165,14
1269,701,684,16409,-179,-127,71
1270,242,1596,16178,8,-111,44
1271,852,1782,16104,-136,-161,20
1272,1138,733,16456,-333,-200,2
1273,522,759,16349,-155,-126,55
1274,328,1574,16140,20,-91,55
1275,901,1696,16145,-189,-166,-1
1276,1176,792,16409,-349,-154,24
1277,485,778,16329,-106,-111,73
1278,210,1668,16109,26,-110,57
1279,1034,1583,16253,-196,-141,-2
1280,1174,774,16429,-294,-160,-6
1281,455,881,16365,-103,-150,68
1282,165,1782,16077,2,-100,58
1283,951,1441,16208,-238,-158,1
1284,1195,687,16469,-305,-166,25
1285,465,922,16311,-83,-138,64
1286,298,1811,16074,-27,-128,29
1287,927,1418,16242,-255,-160,-1
1288,1171,598,16450,-352,-156,30
1289,449,1012,16354,-88,-98,67
1290,343,1822,16032,-27,-128,56
1291,1020,1393,16262,-251,-182,-11
1292,994,527,16478,-315,-167,38
1293,389,1080,16234,-34,-112,83
1294,403,1851,16119,-7,-129,18
1295,1075,1342,16231,-283,-166,3
1296,957,510,16506,-288,-160,34
1297,264,1146,16229,-7,-120,65
1298,496,1912,16038,-27,-100,53
1299,1128,1276,16343,-300,-166,8
1300,1012,515,16464,-272,-164,37
1301,291,1148,16195,-3,-140,53
1302,453,1929,16031,-20,-124,41
1303,1231,1288,16305,-313,-175,15
1304,952,517,16452,-283,-180,41
1305,283,1229,16278,-11,-138,71
1306,423,1868,16083,-43,-134,34
1307,1110,1216,16371,-314,-154,12
1308,957,530,16532,-283,-167,43
1309,185,1339,16158,-19,-119,60
1310,538,1746,16147,-71,-143,31
1311,1118,1142,16345,-298,-170,-2
1312,899,644,16457,-233,-134,43
1313,317,1333,16292,-9,-126,51
1314,626,1829,16075,-132,-152,1
1315,1142,967,16384,-322,-185,20
1316,738,662,16420,-195,-146,40
1317,228,1364,16189,-38,-105,55
1318,690,1836,16165,-127,-139,18
1319,1217,915,16360,-316,-177,15
1320,716,682,16447,-170,-126,54
1321,139,1492,16160,18,-128,47
1322,798,1765,16164,-155,-147,24
1323,1271,868,16411,-338,-175,16
1324,743,636,16400,-172,-146,43
1325,148,1611,16104,24,-107,58
1326,726,1717,16164,-166,-120,7
1327,1276,861,16395,-348,-163,6
1328,658,657,16420,-133,-168,58
1329,207,1674,16089,53,-128,53
1330,714,1730,16123,-174,-138,21
1331,1183,755,16436,-360,-168,14
1332,654,720,16402,-149,-135,51
1333,180,1632,16134,12,-108,61
1334,846,1719,16120,-171,-151,-1
1335,1142,748,16389,-351,-174,-7
1336,591,779,16362,-153,-131,72
1337,313,1619,16236,-1,-89,66
1338,888,1639,16148,-188,-140,11
1339,1155,752,16450,-342,-166,18
1340,456,885,16333,-134,-130,80
1341,256,1691,16131,-12,-118,35
1342,987,1558,16259,-201,-164,-9
1343,1168,714,16390,-330,-162,32
1344,414,867,16344,-114,-124,73
1345,197,1756,16065,-26,-107,68
1346,1031,1457,16195,-249,-156,0
1347,1175,666,16474,-323,-161,22
1348,436,963,16280,-101,-122,87
1349,264,1842,16099,-20,-94,56
1350,995,1380,16270,-257,-161,-1
1351,1140,565,16512,-292,-185,12
1352,391,1073,16303,-35,-117,76
1353,359,1874,16037,-12,-109,30
1354,981,1317,16223,-295,-152,6
1355,1024,498,16505,-318,-172,12
1356,415,1058,16316,-37,-121,67
1357,376,1859,16078,-25,-98,50
1358,1095,1354,16284,-266,-163,-23
1359,958,504,16522,-275,-160,27
1360,287,1111,16232,-33,-114,78
1361,536,1851,16139,-46,-101,28
1362,1178,1302,16253,-301,-172,7
1363,895,625,16456,-289,-160,48
1364,224,1138,16204,-52,-96,71
1365,489,1805,16091,-64,-118,35
1366,1233,1192,16366,-315,-183,21
1367,936,633,16438,-246,-182,26
1368,224,1321,16265,-10,-103,48
1369,441,1780,16102,-71,-124,29
1370,1206,1158,16321,-309,-167,4
1371,933,586,16480,-248,-158,41
1372,222,1405,16183,-3,-131,53
1373,536,1757,16130,-108,-156,23
1374,1156,977,16323,-321,-172,27
1375,903,591,16477,-217,-137,52
1376,196,1439,16225,8,-111,53
1377,623,1810,16057,-117,-146,37
1378,1161,895,16400,-335,-170,16
1379,718,629,16470,-187,-137,52
1380,256,1432,16207,9,-110,55
1381,735,1803,16124,-143,-153,24
1382,1192,850,16451,-325,-185,16
1383,649,661,16454,-162,-149,36
1384,172,1543,16129,-10,-101,56
1385,854,1755,16175,-198,-132,39
1386,1230,834,16418,-344,-166,44
1387,642,705,16395,-143,-132,47
1388,129,1599,16078,33,-121,43
1389,844,1708,16149,-163,-147,21
1390,1270,845,16469,-323,-154,31
1391,618,728,16340,-139,-132,67
1392,164,1658,16138,26,-105,40
1393,745,1610,16138,-191,-140,3
1394,1225,782,16406,-339,-156,28
1395,576,807,16412,-131,-117,73
1396,254,1687,16072,2,-106,39
1397,859,1551,16204,-189,-174,-1
1398,1126,668,16430,-319,-180,25
1399,566,922,16338,-129,-124,77
1400,303,1747,16183,-33,-129,58
1401,966,1531,16147,-217,-161,1
1402,1088,616,16443,-310,-169,26
1403,396,894,16323,-76,-117,72
1404,343,1777,16115,-5,-125,28
1405,1028,1478,16264,-263,-187,-11
1406,1133,615,16457,-320,-175,28
1407,355,966,16270,-84,-147,63
1408,305,1846,16021,-13,-120,58
1409,1156,1370,16339,-258,-187,7
1410,1064,616,16449,-297,-161,17
1411,354,1076,16301,-66,-114,60
1412,281,1824,16069,-39,-125,30
1413,1094,1342,16310,-283,-174,-9
1414,1098,512,16556,-286,-172,32
1415,339,1161,16187,-52,-119,78
1416,403,1845,16054,-65,-131,38
1417,1013,1285,16329,-297,-158,14
1418,1006,497,16489,-303,-163,15
1419,304,1171,16268,-20,-129,43
1420,434,1904,15993,-34,-119,37
1421,1104,1196,16339,-303,-161,-5
1422,890,510,16458,-272,-163,27
1423,312,1172,16239,-13,-124,75
1424,512,1872,16144,-78,-130,43
1425,1150,1212,16275,-323,-166,-6
1426,883,607,16426,-256,-157,27
1427,166,1250,16238,-24,-142,63
1428,650,1818,16114,-87,-127,30
1429,1231,1116,16304,-325,-157,21
1430,870,614,16430,-228,-153,28
1431,193,1379,16171,18,-142,39
1432,580,1761,16110,-97,-120,20
1433,1319,1107,16372,-344,-157,25
1434,792,644,16452,-238,-151,65
1435,183,1455,16210,-18,-107,61
1436,598,1733,16117,-133,-120,15
1437,1224,1002,16401,-321,-154,6
1438,756,709,16459,-201,-137,48
1439,196,1576,16076,9,-112,44
1440,732,1718,16136,-150,-140,29
1441,1157,799,16422,-342,-163,16
1442,702,758,16360,-158,-138,43
1443,285,1587,16211,19,-119,58
1444,784,1682,16132,-175,-128,-4
1445,1160,748,16474,-346,-162,3
1446,519,835,16334,-148,-123,29
1447,276,1636,16084,2,-88,44
1448,901,1640,16207,-178,-142,11
1449,1197,713,16441,-304,-165,25
1450,531,810,16412,-102,-116,62
1451,180,1780,16073,3,-128,64
1452,944,1557,16147,-237,-157,22
1453,1256,686,16489,-325,-156,12
1454,563,847,16358,-101,-125,77
1455,181,1822,16076,-5,-107,56
1456,864,1511,16211,-268,-151,-17
1457,1271,624,16435,-354,-176,-5
1458,445,938,16286,-100,-133,52
1459,272,1844,16101,1,-101,47
1460,914,1457,16247,-233,-165,6
1461,1120,559,16497,-337,-174,33
1462,456,963,16373,-67,-116,71
1463,335,1849,16037,2,-108,43
1464,1012,1475,16224,-249,-162,5
1465,1049,520,16460,-329,-165,26
1466,363,955,16286,-64,-118,63
1467,408,1837,16100,-14,-113,46
1468,1064,1412,16219,-263,-172,-11
1469,1012,596,16484,-308,-173,15
1470,291,1030,16235,-55,-104,65
1471,462,1777,16077,13,-111,21
1472,1161,1382,16311,-269,-172,5
1473,990,646,16381,-284,-170,46
1474,295,1130,16261,-36,-106,53
1475,387,1785,16093,-56,-116,28
1476,1197,1220,16301,-283,-160,4
1477,955,650,16443,-257,-170,36
1478,253,1260,16201,-26,-137,50
1479,435,1759,16075,-75,-133,54
1480,1129,1162,16318,-293,-150,22
1481,1015,624,16487,-240,-157,27
1482,225,1343,16220,3,-111,47
1483,551,1784,16103,-113,-146,1
1484,1097,1033,16369,-331,-186,-5
1485,848,623,16454,-228,-145,43
1486,300,1366,16265,-27,-117,48
1487,611,1861,16131,-110,-167,18
1488,1214,888,16394,-322,-169,10
1489,756,648,16439,-213,-141,41
1490,227,1421,16174,14,-100,60
1491,766,1817,16131,-134,-135,36
1492,1215,854,16390,-359,-145,20
1493,689,616,16427,-162,-155,51
1494,93,1567,16082,47,-147,32
1495,743,1746,16097,-161,-153,3
1496,1269,892,16496,-340,-166,5
1497,671,620,16387,-196,-142,40
1498,130,1658,16105,33,-111,45
1499,697,1703,16112,-163,-135,12
1500,1263,819,16434,-353,-115,4
1501,652,701,16427,-150,-109,56
1502,201,1639,16081,36,-103,49
1503,781,1703,16153,-191,-167,23
1504,1123,767,16448,-342,-165,20
1505,688,766,16352,-143,-113,69
1506,295,1646,16087,-2,-110,55
1507,924,1683,16124,-191,-140,7
1508,1110,696,16461,-347,-158,24
1509,476,837,16320,-118,-110,72
1510,311,1691,16148,12,-122,37
1511,935,1560,16199,-225,-171,1
1512,1158,709,16435,-324,-176,28
1513,404,944,16283,-88,-111,74
1514,295,1746,16104,-11,-114,49
1515,1109,1428,16282,-226,-176,-12
1516,1109,649,16428,-302,-161,7
1517,389,952,16328,-75,-120,54
1518,235,1848,16074,-12,-94,52
1519,1040,1305,16266,-277,-146,13
1520,1132,625,16520,-292,-155,34
1521,364,1092,16246,-74,-104,72
1522,327,1803,16105,-37,-122,24
1523,970,1273,16295,-285,-163,-22
1524,1111,568,16471,-286,-161,15
1525,365,1157,16293,-34,-137,32
1526,446,1880,16008,-53,-122,49
1527,1060,1205,16343,-296,-178,25
