sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
4569,559,1182,16312,-171,-140,20
4570,622,1195,16304,-147,-141,32
4571,558,1166,16298,-158,-138,46
4572,557,1190,16313,-166,-126,41
4573,600,1202,16289,-163,-133,36
4574,589,1154,16294,-179,-119,58
4575,581,1191,16292,-167,-123,38
4576,622,1162,16295,-159,-127,28
4577,631,1174,16292,-161,-112,36
4578,594,1194,16311,-173,-129,51
4579,598,1212,16277,-153,-128,43
4580,591,1183,16271,-164,-101,39
4581,614,1170,16283,-167,-126,33
4582,580,1158,16280,-179,-127,36
4583,614,1158,16311,-159,-116,25
4584,583,1171,16280,-152,-130,29
4585,593,1186,16300,-161,-131,33
4586,627,1200,16291,-152,-97,18
4587,590,1223,16297,-165,-117,31
4588,621,1154,16297,-167,-103,37
4589,623,1156,16276,-152,-126,17
4590,629,1169,16276,-126,-115,42
4591,635,1201,16339,-176,-116,46
4592,623,1180,16308,-179,-131,41
4593,563,1186,16266,-158,-125,25
4594,594,1199,16305,-163,-122,18
4595,623,1174,16301,-168,-135,54
4596,644,1186,16286,-157,-149,36
4597,598,1218,16304,-167,-110,29
4598,581,1171,16315,-173,-121,25
4599,603,1177,16284,-177,-130,21
4600,598,1140,16299,-181,-125,29
4601,614,1155,16295,-171,-111,29
4602,632,1192,16322,-167,-114,13
4603,634,1162,16310,-155,-117,29
4604,591,1175,16295,-121,-115,48
4605,630,1185,16293,-166,-126,15
4606,591,1168,16292,-151,-129,31
4607,584,1156,16259,-168,-141,34
4608,605,1174,16279,-160,-123,14
4609,604,1192,16313,-160,-123,28
4610,624,1181,16289,-163,-125,48
4611,628,1180,16245,-146,-121,49
4612,608,1179,16318,-161,-131,17
4613,614,1180,16311,-178,-131,41
4614,594,1158,16291,-173,-135,64
4615,633,1186,16299,-148,-134,47
4616,593,1194,16334,-173,-122,29
4617,640,1206,16315,-171,-154,29
4618,579,1196,16290,-151,-141,27
4619,591,1199,16301,-164,-124,29
4620,629,1176,16327,-160,-123,30
4621,637,1194,16296,-154,-130,14
4622,620,1204,16289,-172,-134,24
4623,635,1168,16332,-186,-121,38
4624,604,1173,16293,-182,-126,24
4625,597,1195,16288,-177,-115,40
4626,625,1201,16299,-148,-137,55
4627,608,1182,16338,-169,-155,15
4628,597,1198,16326,-144,-107,12
4629,606,1209,16318,-154,-129,26
4630,610,1180,16292,-154,-129,34
4631,605,1157,16283,-159,-124,38
4632,604,1170,16323,-156,-123,33
4633,617,1188,16298,-165,-126,27
4634,618,1190,16271,-151,-127,23
4635,607,1183,16301,-178,-125,27
4636,605,1190,16312,-128,-119,48
4637,593,1173,16308,-128,-118,21
4638,616,1163,16286,-157,-139,30
4639,599,1180,16311,-164,-133,36
4640,602,1171,16339,-175,-129,34
4641,621,1175,16277,-190,-141,32
4642,597,1194,16309,-168,-116,25
4643,570,1180,16284,-161,-117,25
4644,635,1176,16278,-178,-98,31
4645,601,1178,16308,-168,-94,28
4646,617,1201,16261,-165,-158,25
4647,628,1162,16322,-165,-142,46
4648,603,1200,16288,-170,-119,28
4649,585,1214,16312,-171,-118,30
4650,614,1203,16285,-191,-116,26
4651,613,1207,16288,-178,-118,37
4652,606,1188,16273,-159,-116,28
4653,611,1172,16295,-171,-114,25
4654,599,1180,16270,-172,-113,31
4655,563,1168,16336,-146,-123,34
4656,607,1166,16303,-154,-110,34
4657,611,1165,16267,-158,-118,45
4658,611,1191,16283,-159,-132,27
4659,595,1182,16284,-176,-116,28
4660,600,1169,16261,-177,-99,21
4661,592,1176,16285,-151,-100,18
4662,579,1181,16323,-184,-126,32
4663,611,1179,16273,-174,-122,27
4664,604,1186,16287,-136,-123,44
4665,605,1160,16281,-149,-116,48
4666,603,1176,16267,-195,-120,52
4667,587,1174,16280,-174,-144,20
4668,590,1185,16300,-162,-123,18
4669,592,1204,16326,-148,-129,17
4670,603,1170,16313,-151,-125,28
4671,600,1157,16307,-179,-135,48
4672,622,1169,16304,-173,-121,27
4673,594,1181,16294,-166,-131,29
4674,609,1163,16293,-160,-127,39
4675,594,1138,16287,-156,-114,37
4676,578,1156,16272,-154,-113,31
4677,593,1190,16307,-160,-91,28
4678,585,1196,16334,-179,-105,16
4679,592,1174,16287,-188,-115,35
4680,578,1156,16290,-155,-111,37
4681,597,1177,16311,-148,-119,31
4682,609,1179,16337,-187,-132,34
4683,606,1176,16283,-177,-112,32
4684,603,1182,16273,-174,-139,13
4685,608,1183,16317,-161,-144,29
4686,609,1186,16305,-159,-148,20
4687,583,1178,16277,-193,-117,17
4688,604,1203,16323,-180,-117,43
4689,610,1181,16264,-180,-120,39
4690,611,1169,16291,-183,-128,37
4691,605,1186,16298,-162,-127,57
4692,564,1170,16264,-169,-139,34
4693,610,1186,16283,-167,-131,18
4694,595,1168,16329,-162,-142,18
4695,570,1156,16287,-156,-116,24
4696,587,1167,16292,-152,-125,26
4697,598,1157,16295,-168,-122,34
4698,593,1183,16283,-178,-130,48
4699,621,1160,16300,-173,-145,22
4700,588,1151,16287,-146,-129,7
4701,603,1179,16316,-134,-118,15
4702,557,1196,16288,-159,-129,12
4703,598,1183,16307,-157,-129,15
4704,589,1165,16291,-129,-136,23
4705,622,1159,16307,-141,-130,22
4706,614,1194,16297,-157,-127,21
4707,609,1178,16324,-181,-120,31
4708,596,1166,16286,-180,-119,20
4709,624,1200,16305,-183,-121,14
4710,667,1175,16300,-179,-130,44
4711,614,1173,16297,-168,-122,52
4712,606,1159,16310,-167,-140,32
4713,576,1151,16288,-179,-121,26
4714,575,1195,16257,-156,-124,28
4715,606,1171,16312,-154,-132,43
4716,616,1203,16314,-151,-127,44
4717,605,1164,16302,-158,-108,34
4718,608,1183,16337,-173,-124,30
4719,584,1181,16301,-183,-102,32
4720,595,1195,16271,-149,-140,19
4721,596,1197,16290,-166,-118,44
4722,583,1181,16293,-172,-107,49
4723,592,1195,16287,-158,-140,24
4724,611,1171,16298,-169,-114,40
4725,576,1146,16353,-166,-123,19
4726,601,1184,16323,-180,-121,25
4727,627,1209,16264,-159,-133,13
4728,625,1175,16262,-151,-130,28
4729,602,1174,16322,-153,-121,39
4730,613,1203,16305,-156,-129,21
4731,617,1215,16243,-149,-147,38
4732,606,1174,16315,-156,-136,31
4733,603,1174,16301,-170,-116,40
4734,578,1188,16273,-147,-125,31
4735,597,1171,16279,-155,-148,13
4736,617,1193,16318,-155,-109,32
4737,614,1197,16299,-133,-128,40
4738,646,1189,16285,-142,-144,19
4739,583,1175,16258,-169,-114,11
4740,595,1192,16304,-171,-112,16
4741,577,1166,16302,-175,-124,46
4742,608,1164,16315,-172,-131,37
4743,612,1173,16296,-159,-120,14
4744,578,1153,16327,-145,-138,31
4745,618,1166,16306,-157,-145,26
4746,611,1178,16282,-182,-135,37
4747,618,1164,16320,-164,-132,12
4748,622,1156,16312,-168,-139,20
4749,619,1181,16312,-179,-161,21
4750,623,1188,16288,-173,-111,41
4751,612,1207,16284,-177,-126,40
4752,587,1171,16283,-154,-142,33
4753,591,1169,16271,-192,-145,45
4754,622,1158,16244,-178,-145,41
4755,622,1153,16293,-153,-123,18
4756,595,1152,16295,-172,-115,14
4757,614,1183,16284,-165,-123,33
4758,626,1196,16330,-163,-125,32
4759,607,1151,16312,-157,-120,35
4760,637,1164,16314,-148,-107,36
4761,621,1190,16329,-165,-121,25
4762,582,1164,16310,-160,-136,15
4763,602,1185,16322,-149,-143,22
4764,596,1168,16290,-163,-135,39
4765,580,1151,16282,-150,-111,16
4766,577,1195,16282,-162,-124,30
4767,636,1202,16293,-177,-126,43
4768,599,1187,16349,-198,-98,24
4769,597,1193,16286,-159,-113,27
4770,618,1199,16278,-165,-141,24
4771,622,1189,16309,-175,-123,15
4772,604,1183,16302,-169,-128,31
4773,626,1189,16308,-169,-134,38
4774,616,1186,16294,-182,-115,49
4775,597,1199,16263,-147,-118,35
4776,604,1185,16301,-161,-112,27
4777,578,1179,16292,-158,-106,20
4778,612,1189,16290,-172,-118,24
4779,628,1172,16308,-165,-119,50
4780,631,1178,16274,-155,-117,28
4781,615,1170,16295,-151,-154,26
4782,594,1165,16310,-167,-149,35
4783,606,1168,16303,-167,-117,10
4784,592,1175,16314,-163,-104,39
4785,577,1159,16247,-184,-133,49
4786,621,1144,16313,-147,-125,41
4787,579,1164,16310,-173,-109,28
4788,602,1159,16272,-189,-103,20
4789,630,1167,16298,-171,-109,40
4790,596,1177,16320,-171,-134,21
4791,566,1185,16305,-152,-101,16
4792,607,1190,16304,-150,-118,50
4793,612,1180,16295,-158,-137,41
4794,594,1162,16287,-166,-134,29
4795,570,1174,16300,-166,-116,45
4796,613,1195,16311,-169,-119,32
4797,598,1181,16300,-152,-122,18
4798,610,1162,16241,-172,-106,13
4799,607,1188,16304,-178,-130,13
4800,596,1191,16300,-166,-127,17
4801,574,1170,16306,-170,-115,27
4802,606,1185,16282,-173,-139,23
4803,651,1201,16287,-179,-127,34
4804,628,1163,16343,-156,-111,22
4805,578,1161,16303,-169,-94,14
4806,591,1167,16285,-146,-92,29
4807,626,1185,16266,-139,-120,19
4808,596,1193,16292,-143,-118,33
4809,571,1168,16340,-167,-108,43
4810,560,1149,16295,-169,-108,43
4811,610,1162,16297,-136,-114,25
4812,557,1179,16281,-145,-132,11
4813,575,1196,16329,-169,-106,17
4814,581,1185,16323,-159,-111,23
4815,562,1172,16292,-184,-124,20
4816,588,1195,16302,-173,-141,29
4817,602,1178,16314,-166,-114,30
4818,598,1191,16310,-164,-127,34
4819,597,1182,16336,-169,-132,31
4820,608,1181,16291,-161,-147,39
4821,621,1204,16273,-158,-136,38
4822,602,1221,16328,-158,-123,27
4823,616,1173,16296,-175,-114,26
4824,608,1159,16278,-171,-118,30
4825,601,1150,16292,-161,-131,22
4826,606,1177,16299,-149,-113,17
4827,610,1170,16319,-156,-111,24
4828,570,1185,16285,-146,-103,23
4829,576,1165,16284,-149,-131,27
4830,597,1187,16291,-156,-137,25
4831,629,1180,16285,-146,-129,44
4832,592,1176,16276,-162,-135,42
4833,566,1165,16286,-166,-135,15
4834,599,1169,16296,-147,-105,18
4835,611,1174,16312,-154,-120,30
4836,592,1175,16269,-168,-121,21
4837,580,1155,16269,-158,-118,39
4838,615,1175,16302,-157,-133,39
4839,623,1171,16300,-178,-107,49
4840,606,1178,16326,-164,-126,47
4841,572,1196,16333,-170,-122,26
4842,584,1161,16330,-165,-138,41
4843,580,1182,16298,-148,-127,32
4844,603,1188,16309,-135,-110,14
4845,599,1165,16301,-138,-134,25
4846,611,1196,16304,-174,-105,33
4847,609,1177,16295,-158,-146,33
4848,617,1185,16316,-181,-112,35
4849,596,1195,16283,-158,-106,29
4850,604,1202,16273,-161,-118,36
4851,598,1196,16286,-155,-143,38
4852,587,1178,16261,-190,-131,21
4853,615,1177,16298,-175,-109,47
4854,608,1178,16278,-157,-112,49
4855,583,1184,16305,-153,-111,33
4856,600,1201,16320,-171,-119,32
4857,611,1170,16342,-168,-112,12
4858,606,1178,16291,-148,-137,32
4859,614,1177,16304,-164,-110,23
4860,579,1182,16307,-158,-121,27
4861,590,1201,16339,-162,-128,59
4862,589,1165,16306,-172,-114,43
4863,563,1173,16283,-156,-127,18
4864,559,1173,16316,-166,-104,37
4865,610,1170,16275,-187,-119,63
4866,618,1191,16314,-181,-137,40
4867,608,1185,16291,-149,-135,36
4868,607,1165,16294,-149,-109,39
4869,597,1165,16262,-183,-94,35
4870,619,1176,16305,-175,-118,11
4871,628,1161,16367,-170,-139,42
4872,620,1183,16342,-183,-111,34
4873,585,1185,16295,-173,-111,13
4874,601,1157,16300,-145,-119,29
4875,594,1166,16305,-142,-113,29
4876,611,1164,16277,-171,-106,45
4877,623,1172,16313,-155,-117,28
4878,608,1162,16326,-143,-124,22
4879,593,1178,16269,-160,-109,26
4880,595,1173,16292,-174,-138,17
4881,587,1174,16267,-166,-119,30
4882,579,1181,16273,-150,-92,36
4883,599,1170,16295,-151,-110,45
4884,605,1156,16293,-186,-108,58
4885,586,1185,16287,-148,-106,27
4886,612,1180,16296,-158,-123,16
4887,594,1165,16271,-139,-141,13
4888,606,1160,16244,-142,-141,28
4889,601,1181,16294,-159,-134,38
4890,603,1169,16299,-162,-111,38
4891,604,1185,16305,-156,-152,27
4892,590,1181,16270,-173,-143,33
4893,621,1156,16296,-172,-116,43
4894,617,1165,16275,-183,-121,38
4895,593,1171,16280,-162,-138,53
4896,579,1173,16311,-143,-122,40
4897,577,1178,16287,-158,-131,16
4898,620,1192,16299,-154,-121,27
4899,602,1190,16281,-169,-130,35
4900,629,1159,16289,-156,-124,45
4901,605,1161,16325,-153,-135,23
4902,577,1189,16296,-156,-115,30
4903,614,1171,16298,-159,-118,37
4904,609,1157,16270,-171,-126,49
4905,610,1165,16292,-158,-110,25
4906,602,1169,16264,-146,-112,26
4907,587,1187,16281,-170,-109,19
4908,637,1165,16308,-155,-106,19
4909,611,1167,16287,-159,-129,29
4910,593,1193,16264,-175,-147,28
4911,605,1160,16261,-191,-131,28
4912,588,1172,16311,-176,-124,43
4913,600,1164,16355,-150,-136,38
4914,612,1178,16332,-145,-125,44
4915,601,1192,16316,-186,-122,54
4916,581,1203,16298,-180,-123,21
4917,587,1200,16291,-179,-116,15
4918,612,1225,16255,-170,-119,18
4919,594,1184,16303,-159,-132,21
4920,597,1159,16312,-181,-152,36
4921,569,1189,16239,-160,-133,29
4922,594,1209,16286,-163,-109,34
4923,608,1191,16288,-157,-121,32
4924,612,1172,16290,-164,-136,59
4925,590,1202,16289,-171,-144,35
4926,577,1197,16288,-162,-141,34
4927,566,1163,16285,-166,-108,28
4928,569,1172,16310,-179,-95,47
4929,611,1151,16316,-179,-108,30
4930,592,1184,16290,-177,-119,6
4931,612,1194,16296,-156,-139,17
4932,621,1205,16317,-138,-136,28
4933,602,1177,16317,-170,-113,20
4934,596,1158,16274,-171,-136,21
4935,628,1180,16271,-134,-135,30
4936,628,1162,16292,-148,-116,21
4937,613,1166,16326,-163,-108,33
4938,592,1191,16280,-161,-108,27
4939,589,1184,16270,-179,-133,21
4940,592,1175,16289,-174,-140,38
4941,625,1145,16282,-170,-131,43
4942,607,1149,16297,-156,-116,38
4943,605,1157,16268,-141,-119,54
4944,599,1191,16307,-164,-113,28
4945,601,1194,16302,-143,-130,52
4946,608,1177,16266,-159,-142,40
4947,593,1182,16318,-179,-110,43
4948,617,1187,16300,-172,-112,45
4949,638,1184,16305,-156,-113,50
4950,621,1180,16292,-176,-141,32
4951,630,1158,16244,-168,-114,31
4952,614,1159,16281,-143,-124,33
4953,595,1157,16293,-168,-139,36
4954,595,1200,16318,-170,-111,37
4955,581,1187,16325,-156,-136,43
4956,609,1197,16261,-137,-121,43
4957,603,1181,16286,-157,-134,18
4958,595,1172,16269,-170,-150,10
4959,588,1196,16296,-170,-109,45
4960,574,1187,16279,-167,-128,46
4961,574,1191,16252,-143,-137,7
4962,602,1171,16301,-146,-122,12
4963,598,1191,16302,-166,-125,28
4964,613,1196,16278,-164,-129,36
4965,606,1167,16298,-173,-134,51
4966,633,1186,16306,-181,-134,26
4967,635,1213,16314,-170,-149,29
4968,639,1202,16320,-155,-123,32
4969,616,1213,16283,-143,-123,36
4970,596,1190,16269,-165,-125,32
4971,609,1189,16270,-181,-111,43
4972,586,1175,16291,-158,-124,36
4973,600,1192,16270,-155,-129,38
4974,561,1229,16318,-159,-129,26
4975,603,1198,16354,-152,-101,20
4976,614,1178,16306,-142,-135,22
4977,589,1212,16267,-159,-127,33
4978,566,1204,16326,-182,-118,29
4979,603,1140,16295,-171,-104,1
4980,613,1159,16270,-163,-149,15
4981,587,1193,16244,-164,-135,35
4982,536,1168,16285,-177,-141,5
4983,556,1156,16292,-162,-124,21
4984,621,1174,16305,-144,-116,29
4985,609,1180,16263,-145,-134,37
4986,581,1166,16298,-154,-114,18
4987,588,1162,16322,-160,-125,25
4988,637,1196,16278,-153,-126,24
4989,618,1201,16268,-172,-116,29
4990,600,1190,16320,-166,-129,25
4991,600,1230,16336,-153,-131,36
4992,623,1199,16260,-186,-122,32
4993,626,1205,16309,-159,-121,31
4994,587,1170,16274,-137,-125,39
4995,572,1186,16312,-169,-116,35
4996,593,1170,16297,-156,-106,16
4997,614,1178,16312,-155,-123,46
4998,587,1204,16278,-165,-109,37
4999,584,1196,16253,-165,-138,27
5000,591,1180,16288,-157,-132,38
5001,595,1172,16313,-174,-126,25
5002,584,1173,16318,-162,-121,22
5003,602,1180,16294,-168,-116,24
5004,622,1193,16295,-171,-94,20
5005,588,1170,16290,-159,-100,23
5006,623,1181,16308,-170,-108,19
5007,615,1199,16311,-169,-129,31
5008,628,1199,16315,-173,-129,35
5009,630,1190,16310,-159,-121,31
5010,583,1182,16324,-157,-138,17
5011,584,1167,16270,-145,-135,25
5012,586,1203,16267,-162,-116,26
5013,591,1202,16320,-154,-113,30
5014,610,1157,16328,-154,-120,35
5015,595,1187,16303,-143,-125,34
5016,590,1209,16295,-158,-100,46
5017,602,1187,16278,-173,-106,48
5018,606,1178,16293,-157,-125,22
5019,608,1162,16300,-156,-128,17
5020,594,1198,16306,-178,-115,12
5021,609,1193,16304,-156,-129,45
5022,620,1178,16304,-168,-121,28
5023,604,1175,16299,-159,-132,21
5024,604,1178,16307,-156,-139,25
5025,589,1184,16277,-176,-136,44
5026,603,1178,16288,-164,-144,33
5027,638,1197,16281,-169,-134,15
5028,625,1167,16269,-183,-114,23
5029,629,1172,16292,-175,-109,21
5030,596,1177,16320,-188,-118,26
5031,589,1173,16305,-147,-118,25
5032,614,1204,16299,-162,-126,25
5033,605,1209,16307,-166,-138,36
5034,617,1183,16305,-151,-129,26
5035,598,1183,16310,-149,-113,33
5036,631,1180,16283,-153,-123,31
5037,627,1173,16263,-165,-124,30
5038,588,1180,16289,-164,-114,37
5039,644,1189,16329,-179,-126,25
5040,598,1172,16311,-166,-115,31
5041,602,1172,16271,-168,-94,26
5042,620,1190,16293,-165,-122,52
5043,602,1216,16310,-166,-119,28
5044,598,1178,16320,-165,-130,28
5045,609,1162,16288,-184,-116,23
5046,602,1188,16288,-164,-101,27
5047,578,1179,16287,-147,-107,30
5048,619,1193,16277,-156,-109,39
5049,639,1164,16292,-165,-116,42
5050,652,1163,16300,-164,-117,25
5051,606,1196,16322,-158,-108,14
5052,617,1184,16291,-152,-127,17
5053,618,1176,16256,-156,-119,28
5054,581,1171,16284,-153,-121,39
5055,634,1166,16281,-155,-130,36
5056,594,1171,16259,-163,-118,27
5057,593,1182,16282,-183,-123,24
5058,614,1182,16296,-177,-132,36
5059,580,1169,16298,-170,-121,22
5060,574,1169,16316,-168,-111,31
5061,601,1164,16297,-169,-119,36
5062,591,1184,16305,-180,-121,30
5063,617,1191,16310,-144,-129,17
5064,582,1195,16316,-165,-123,18
5065,585,1168,16276,-150,-128,26
5066,609,1180,16284,-161,-136,27
5067,589,1168,16270,-173,-122,33
5068,610,1198,16294,-161,-110,50
5069,596,1181,16301,-168,-94,25
5070,615,1161,16255,-169,-121,25
5071,621,1176,16269,-154,-105,34
5072,574,1192,16291,-143,-116,7
5073,627,1172,16317,-139,-136,-2
5074,610,1162,16296,-138,-118,26
5075,600,1190,16325,-169,-132,43
5076,604,1163,16268,-195,-135,34
5077,594,1150,16273,-193,-129,41
5078,606,1158,16281,-165,-113,26
5079,615,1185,16266,-173,-101,22
5080,626,1166,16274,-165,-116,28
5081,578,1164,16274,-178,-126,29
5082,585,1154,16305,-171,-97,29
5083,595,1206,16304,-176,-117,34
5084,608,1176,16298,-161,-136,29
5085,623,1195,16307,-174,-127,36
5086,610,1160,16288,-154,-124,44
5087,580,1187,16250,-153,-109,33
5088,577,1178,16311,-171,-113,32
5089,610,1202,16277,-154,-101,24
5090,596,1205,16286,-160,-125,41
5091,586,1193,16336,-179,-135,27
5092,597,1187,16292,-189,-142,34
5093,592,1204,16305,-161,-110,40
5094,598,1166,16315,-175,-127,40
5095,603,1172,16279,-185,-134,32
5096,575,1171,16262,-167,-121,37
5097,617,1165,16296,-175,-101,20
5098,589,1174,16315,-178,-117,37
5099,649,1159,16267,-159,-122,33
5100,610,1179,16279,-176,-95,8
5101,575,1159,16285,-158,-103,16
5102,587,1161,16289,-166,-98,25
5103,627,1178,16260,-155,-129,19
5104,633,1187,16268,-159,-135,43
5105,603,1211,16322,-165,-116,51
5106,604,1172,16285,-160,-117,11
5107,592,1163,16283,-170,-119,38
5108,602,1172,16291,-148,-129,37
5109,641,1188,16336,-167,-136,24
5110,619,1182,16277,-183,-111,24
5111,601,1176,16315,-179,-114,40
5112,569,1188,16324,-186,-109,23
5113,591,1162,16278,-188,-122,22
5114,618,1189,16259,-150,-112,34
5115,603,1182,16289,-177,-130,37
5116,578,1178,16320,-162,-123,21
5117,610,1189,16311,-170,-118,27
5118,605,1206,16304,-163,-100,15
5119,572,1179,16295,-160,-124,34
5120,602,1168,16270,-157,-132,45
5121,598,1170,16322,-159,-118,20
5122,588,1186,16318,-165,-120,35
5123,598,1174,16295,-144,-121,42
5124,619,1191,16282,-167,-115,35
5125,612,1190,16284,-165,-107,37
5126,597,1181,16311,-167,-87,44
5127,610,1162,16296,-165,-127,33
5128,618,1176,16291,-146,-138,41
5129,577,1175,16306,-159,-115,37
5130,583,1196,16282,-166,-111,36
5131,582,1198,16272,-182,-97,26
5132,567,1173,16310,-172,-94,36
5133,604,1154,16324,-157,-117,46
5134,585,1177,16264,-158,-117,39
5135,589,1193,16273,-162,-110,24
5136,609,1196,16272,-160,-98,34
5137,615,1179,16319,-160,-133,43
5138,621,1174,16277,-161,-139,34
5139,609,1202,16267,-181,-123,49
5140,613,1213,16281,-177,-139,29
5141,581,1223,16299,-172,-109,28
5142,583,1211,16278,-165,-103,34
5143,616,1175,16311,-165,-113,45
5144,587,1172,16333,-163,-130,34
5145,607,1211,16306,-158,-142,23
5146,610,1197,16284,-178,-113,21
5147,618,1187,16299,-177,-116,16
5148,625,1162,16319,-169,-120,33
5149,604,1162,16280,-148,-111,43
5150,612,1195,16285,-162,-93,38
5151,604,1195,16276,-188,-115,28
5152,630,1169,16301,-171,-125,31
5153,620,1190,16315,-132,-128,36
5154,605,1179,16283,-183,-124,34
5155,603,1193,16274,-169,-130,30
5156,596,1169,16279,-156,-126,29
5157,580,1164,16314,-167,-119,41
5158,624,1209,16272,-170,-131,32
5159,619,1178,16292,-147,-139,38
5160,589,1193,16325,-160,-120,46
5161,585,1185,16329,-177,-109,39
5162,587,1171,16276,-169,-115,27
5163,590,1181,16265,-175,-114,25
5164,614,1195,16253,-158,-124,37
5165,585,1191,16282,-170,-154,35
5166,604,1196,16310,-190,-134,44
5167,631,1182,16290,-182,-133,24
5168,591,1193,16311,-163,-143,36
5169,571,1158,16300,-171,-146,19
5170,612,1181,16294,-183,-134,39
5171,606,1181,16276,-173,-131,39
5172,583,1178,16290,-145,-134,38
5173,591,1168,16267,-151,-136,35
5174,613,1183,16275,-162,-121,27
5175,584,1186,16273,-172,-117,28
5176,628,1197,16313,-144,-111,49
5177,605,1191,16287,-151,-117,37
5178,593,1166,16281,-159,-82,37
5179,599,1168,16314,-153,-109,8
5180,604,1185,16302,-177,-136,14
5181,602,1186,16314,-166,-140,34
5182,588,1162,16308,-166,-118,41
5183,605,1170,16301,-157,-133,39
5184,585,1167,16287,-161,-134,28
5185,614,1187,16275,-178,-133,50
5186,591,1208,16297,-156,-142,35
5187,606,1190,16311,-153,-138,25
5188,597,1195,16295,-172,-124,25
5189,622,1224,16297,-159,-95,23
5190,612,1180,16266,-152,-114,27
5191,615,1179,16295,-153,-99,14
5192,578,1158,16308,-178,-112,19
5193,586,1172,16293,-180,-125,28
5194,601,1173,16305,-171,-132,30
5195,595,1193,16292,-159,-150,24
5196,603,1209,16297,-183,-122,27
5197,580,1196,16268,-169,-103,41
5198,640,1174,16320,-173,-114,23
5199,604,1181,16345,-166,-118,30
5200,566,1167,16285,-171,-116,52
5201,604,1211,16313,-173,-126,42
5202,602,1196,16284,-155,-123,29
5203,569,1172,16259,-179,-111,23
5204,619,1177,16239,-158,-119,27
5205,615,1191,16264,-172,-127,34
5206,603,1180,16304,-168,-129,26
5207,589,1203,16286,-185,-120,40
5208,621,1155,16274,-164,-117,33
5209,621,1174,16321,-154,-127,28
5210,592,1174,16337,-163,-126,34
5211,578,1179,16316,-163,-109,26
5212,598,1197,16342,-185,-129,37
5213,652,1170,16301,-176,-120,36
5214,579,1154,16245,-174,-124,21
5215,600,1178,16301,-166,-117,24
5216,606,1211,16317,-177,-126,43
5217,605,1178,16296,-182,-127,41
5218,623,1169,16256,-158,-134,33
5219,582,1206,16287,-144,-129,35
5220,609,1183,16301,-165,-137,55
5221,584,1189,16264,-177,-130,49
5222,607,1179,16269,-179,-120,49
5223,620,1196,16316,-161,-100,19
5224,597,1200,16296,-147,-125,21
5225,588,1185,16250,-164,-117,23
5226,626,1180,16286,-181,-101,22
5227,621,1185,16277,-182,-116,38
5228,571,1191,16300,-150,-137,45
5229,580,1213,16307,-133,-114,32
5230,610,1189,16286,-163,-125,25
5231,604,1178,16294,-164,-115,26
5232,598,1153,16300,-196,-104,19
5233,613,1184,16267,-178,-105,17
5234,580,1207,16284,-153,-131,39
5235,597,1196,16326,-158,-118,61
5236,613,1189,16298,-152,-106,33
5237,585,1190,16298,-164,-135,24
5238,599,1184,16297,-168,-158,30
5239,596,1210,16310,-160,-129,22
5240,617,1194,16256,-159,-140,31
5241,613,1201,16283,-156,-150,48
5242,615,1187,16298,-166,-129,49
5243,619,1174,16268,-172,-118,32
5244,623,1173,16278,-152,-126,25
5245,582,1161,16287,-156,-142,33
5246,577,1187,16316,-154,-130,18
5247,620,1187,16278,-182,-139,36
5248,635,1201,16288,-176,-109,30
5249,601,1199,16267,-187,-116,27
5250,611,1169,16276,-157,-149,38
5251,617,1174,16334,-159,-146,37
5252,603,1175,16294,-171,-147,26
5253,595,1177,16280,-178,-116,14
5254,601,1216,16290,-158,-113,28
5255,568,1193,16233,-131,-139,27
5256,579,1170,16272,-165,-144,10
5257,608,1172,16302,-172,-131,47
5258,610,1196,16313,-182,-132,38
5259,619,1178,16268,-176,-152,33
5260,612,1181,16283,-156,-128,35
5261,630,1201,16317,-140,-113,14
5262,577,1143,16297,-156,-117,14
5263,579,1204,16279,-142,-117,37
5264,616,1191,16297,-154,-127,22
5265,634,1187,16267,-146,-119,25
5266,603,1178,16287,-158,-119,36
5267,599,1178,16302,-164,-100,39
5268,581,1175,16313,-164,-108,35
5269,611,1166,16313,-176,-133,43
5270,613,1157,16297,-174,-155,35
5271,565,1193,16269,-167,-124,23
5272,583,1200,16312,-164,-122,31
5273,608,1202,16311,-148,-140,7
5274,606,1197,16315,-166,-102,30
5275,580,1182,16322,-165,-124,41
5276,580,1172,16289,-172,-127,36
5277,600,1173,16289,-169,-122,30
5278,613,1214,16279,-164,-123,26
5279,590,1199,16290,-184,-131,28
5280,617,1178,16298,-179,-140,20
5281,618,1154,16307,-153,-139,19
5282,600,1159,16287,-157,-129,28
5283,600,1169,16285,-167,-126,8
5284,612,1172,16306,-158,-131,12
5285,583,1168,16298,-175,-146,45
5286,586,1170,16280,-167,-112,29
5287,586,1182,16290,-145,-99,24
5288,605,1187,16314,-159,-103,25
5289,607,1145,16303,-149,-140,20
5290,617,1187,16270,-149,-116,12
5291,583,1183,16279,-151,-133,15
5292,593,1152,16295,-149,-113,43
5293,613,1188,16286,-159,-112,37
5294,609,1163,16305,-165,-137,28
5295,595,1178,16325,-170,-127,20
5296,629,1203,16323,-167,-118,33
5297,639,1156,16303,-137,-119,41
5298,593,1167,16305,-138,-133,33
5299,603,1197,16323,-161,-131,8
5300,577,1197,16319,-176,-115,22
5301,600,1191,16313,-169,-95,21
